date,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST,foreAdjustFactor,factor,adjustFactor,vwap,code
2016-06-28,3107.398,3139.43,3099.701,3136.401,3120.544,9202463700.0,117197791504.0,0.003702,1.0,0.5081,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.735479902409178,SH000300
2016-06-29,3142.484,3158.076,3139.133,3151.39,3136.401,10372366800.0,117958861189.0,0.004174,1.0,0.4779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.372415135666047,SH000300
2016-06-30,3152.833,3163.72,3148.199,3153.921,3151.39,7969261700.0,100627912925.0,0.003202,1.0,0.0803,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.627005701795436,SH000300
2016-07-01,3156.932,3170.258,3148.295,3154.2,3153.921,7174628300.0,91215027688.0,0.002883,1.0,0.0088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.713554469156263,SH000300
2016-07-04,3136.385,3210.602,3134.023,3204.696,3154.2,13331052900.0,149894780037.0,0.005357,1.0,1.6009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.244031597609219,SH000300
2016-07-05,3199.157,3216.703,3197.996,3207.383,3204.696,13022689500.0,143899100428.0,0.005233,1.0,0.0838,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.049875713307916,SH000300
2016-07-06,3197.625,3217.516,3183.451,3216.803,3207.383,12489745800.0,147232471496.0,0.005009,1.0,0.2937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.788268060347553,SH000300
2016-07-07,3206.551,3220.54,3190.124,3209.954,3216.804,11859520200.0,140488833675.0,0.004755,1.0,-0.2129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.846080727195018,SH000300
2016-07-08,3199.754,3204.928,3183.959,3192.281,3209.954,8973485500.0,111063465417.0,0.003598,1.0,-0.5506,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.376847927931683,SH000300
2016-07-11,3199.038,3235.962,3197.625,3203.33,3192.28,13852951100.0,155288151673.0,0.005549,1.0,0.3461,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.209752387922599,SH000300
2016-07-12,3201.906,3273.474,3200.303,3273.182,3203.33,17253421700.0,190853738897.0,0.006911,1.0,2.1806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.061790653212864,SH000300
2016-07-13,3274.02,3300.991,3271.775,3282.868,3273.182,17519609000.0,196592300322.0,0.007018,1.0,0.2959,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.221272136952372,SH000300
2016-07-14,3277.482,3281.95,3259.065,3276.764,3282.868,10752579800.0,128090420917.0,0.004305,1.0,-0.1859,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.912529206897865,SH000300
2016-07-15,3278.836,3285.026,3265.291,3276.278,3276.764,10266502600.0,125179812929.0,0.004108,1.0,-0.0148,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.193033772669574,SH000300
2016-07-18,3269.708,3281.637,3251.766,3262.022,3276.278,11031251800.0,129785706199.0,0.004412,1.0,-0.4351,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.765274562856048,SH000300
2016-07-19,3260.435,3264.73,3226.199,3248.234,3262.022,8888686100.0,107108911172.0,0.003555,1.0,-0.4227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.050027413162898,SH000300
2016-07-20,3246.863,3254.508,3232.257,3237.605,3248.234,7270125500.0,91367448994.0,0.002908,1.0,-0.3272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.567520188475426,SH000300
2016-07-21,3238.337,3271.374,3238.303,3252.523,3237.605,8600482500.0,107464072513.0,0.003439,1.0,0.4608,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.495121350807935,SH000300
2016-07-22,3251.242,3253.769,3220.894,3225.162,3252.523,8602912800.0,107416887320.0,0.00344,1.0,-0.8412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.486106719575258,SH000300
2016-07-25,3220.166,3243.79,3218.142,3230.885,3225.162,7020318500.0,92015844035.0,0.002807,1.0,0.1774,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.107075417589671,SH000300
2016-07-26,3228.234,3269.746,3228.008,3269.588,3230.885,8105108900.0,103745762758.0,0.003241,1.0,1.1979,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.800045506853092,SH000300
2016-07-27,3270.084,3276.511,3157.409,3218.243,3269.588,16018866500.0,186928366498.0,0.006403,1.0,-1.5704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.669263021700068,SH000300
2016-07-28,3204.465,3235.781,3195.27,3221.136,3218.243,11277996400.0,137295892753.0,0.004508,1.0,0.0899,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.1737840555615,SH000300
2016-07-29,3217.192,3225.418,3198.684,3203.93,3221.136,8804483700.0,103787029748.0,0.003516,1.0,-0.5342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.787974546196274,SH000300
2016-08-01,3196.425,3199.975,3156.749,3176.809,3203.93,8700349700.0,98818634361.0,0.003474,1.0,-0.8465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.35800717998726,SH000300
2016-08-02,3173.758,3189.053,3165.542,3189.053,3176.809,6216763900.0,70640763842.0,0.002483,1.0,0.3854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.362947825958132,SH000300
2016-08-03,3179.684,3197.157,3173.536,3193.507,3189.052,7286410200.0,79754323301.0,0.002909,1.0,0.1397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.945626325155287,SH000300
2016-08-04,3190.546,3201.554,3170.419,3201.289,3193.507,7350437300.0,86919591121.0,0.002935,1.0,0.2437,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.825091157637655,SH000300
2016-08-05,3201.354,3224.873,3192.861,3205.11,3201.288,7719636600.0,94429542391.0,0.003082,1.0,0.1194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.232381818465393,SH000300
2016-08-08,3199.572,3234.479,3187.252,3234.183,3205.11,8667605100.0,102638114597.0,0.003461,1.0,0.9071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.841577161492971,SH000300
2016-08-09,3232.603,3257.333,3229.174,3256.981,3234.183,9106525900.0,105924052436.0,0.003636,1.0,0.7049,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.63166432503091,SH000300
2016-08-10,3255.182,3261.861,3242.751,3243.341,3256.981,9043037200.0,106157448028.0,0.003605,1.0,-0.4188,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.739136495866676,SH000300
2016-08-11,3239.558,3274.026,3232.613,3233.36,3243.34,10104121300.0,116996159046.0,0.004029,1.0,-0.3077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.579053296400945,SH000300
2016-08-12,3231.806,3294.234,3231.137,3294.234,3233.36,11625404400.0,129354686387.0,0.004632,1.0,1.8826,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.126897778024823,SH000300
2016-08-15,3303.469,3417.915,3302.378,3393.424,3294.233,22054342100.0,258897463910.0,0.008786,1.0,3.011,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.7390699181183,SH000300
2016-08-16,3403.384,3418.688,3372.021,3378.245,3393.423,19638974000.0,226785231085.0,0.007825,1.0,-0.4473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.547712781991564,SH000300
2016-08-17,3377.771,3394.389,3356.924,3373.048,3378.245,13884768800.0,167917530856.0,0.005532,1.0,-0.1539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.093649759295957,SH000300
2016-08-18,3369.947,3394.791,3349.688,3364.485,3373.047,14238016900.0,172256533000.0,0.005672,1.0,-0.2538,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.098351491632236,SH000300
2016-08-19,3358.555,3374.045,3341.192,3365.02,3364.485,11996150800.0,135382706293.0,0.00478,1.0,0.0159,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.285512207215668,SH000300
2016-08-22,3364.681,3372.833,3335.469,3336.795,3365.019,10795100800.0,128201783812.0,0.004291,1.0,-0.8388,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.87592280861333,SH000300
2016-08-23,3332.621,3359.648,3324.96,3341.83,3336.794,9292451600.0,108503692377.0,0.003694,1.0,0.1509,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.676541030033452,SH000300
2016-08-24,3341.93,3348.129,3323.725,3329.863,3341.829,8119142900.0,94012832200.0,0.003228,1.0,-0.3581,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.579157228529628,SH000300
2016-08-25,3314.085,3315.081,3279.806,3308.972,3329.863,10058915300.0,112578140010.0,0.003998,1.0,-0.6274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.191876723527038,SH000300
2016-08-26,3312.499,3328.945,3301.736,3307.09,3308.972,8153069100.0,93213205560.0,0.00324,1.0,-0.0569,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.432897773428659,SH000300
2016-08-29,3306.575,3315.079,3297.07,3307.781,3307.09,7703633300.0,88011642022.0,0.003061,1.0,0.0209,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.424692556692698,SH000300
2016-08-30,3310.319,3325.122,3304.597,3311.987,3307.781,7572598700.0,89513016667.0,0.003009,1.0,0.1272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.820647074167551,SH000300
2016-08-31,3310.565,3333.973,3304.655,3327.794,3311.987,7957080500.0,99215044445.0,0.003162,1.0,0.4772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.468774752875756,SH000300
2016-09-01,3326.739,3329.345,3301.213,3301.577,3327.793,8494721900.0,100911462823.0,0.003375,1.0,-0.7878,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.879313297236958,SH000300
2016-09-02,3298.722,3320.425,3295.755,3314.114,3301.576,8279180300.0,99396378584.0,0.003289,1.0,0.3798,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.00558207241845,SH000300
2016-09-05,3321.005,3338.42,3314.629,3319.68,3314.114,7829247700.0,87531089645.0,0.00311,1.0,0.1679,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.180012818472967,SH000300
2016-09-06,3322.018,3347.951,3300.126,3342.626,3319.68,9828399800.0,118366533426.0,0.003905,1.0,0.6912,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.04331690149601,SH000300
2016-09-07,3344.066,3357.357,3337.751,3340.817,3342.625,10294010600.0,115119908617.0,0.00409,1.0,-0.0541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.183193129507755,SH000300
2016-09-08,3338.008,3343.395,3328.226,3339.564,3340.817,7191615800.0,83742346850.0,0.002856,1.0,-0.0375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.644441135189675,SH000300
2016-09-09,3339.373,3344.951,3318.044,3318.044,3339.564,8265703600.0,95471188732.0,0.003282,1.0,-0.6444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.550279728394809,SH000300
2016-09-12,3271.87,3276.716,3234.573,3262.604,3318.044,12291768200.0,134456630927.0,0.004881,1.0,-1.6709,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.93875419217554,SH000300
2016-09-13,3265.337,3269.222,3246.386,3260.333,3262.604,6718028800.0,76862644231.0,0.002668,1.0,-0.0696,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.441249586634699,SH000300
2016-09-14,3245.737,3254.995,3231.335,3238.73,3260.333,7043269700.0,79780746436.0,0.002797,1.0,-0.6626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.327231503856796,SH000300
2016-09-19,3242.743,3264.899,3242.743,3263.124,3238.73,5883108200.0,67678031642.0,0.002334,1.0,0.7532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.503788361737083,SH000300
2016-09-20,3264.665,3265.035,3252.388,3257.403,3263.124,5278420600.0,61626150818.0,0.002094,1.0,-0.1753,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.675111835157661,SH000300
2016-09-21,3257.71,3270.902,3254.321,3266.636,3257.403,5914297900.0,68957744044.0,0.002346,1.0,0.2834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.659497916734969,SH000300
2016-09-22,3281.472,3303.199,3277.979,3291.121,3266.636,7575354200.0,89991761655.0,0.003005,1.0,0.7496,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.879545071965083,SH000300
2016-09-23,3292.279,3293.916,3275.025,3275.667,3291.121,5799398600.0,68046257250.0,0.0023,1.0,-0.4696,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.733329943901424,SH000300
2016-09-26,3267.69,3267.69,3220.284,3220.284,3275.666,7045218600.0,78700835132.0,0.002795,1.0,-1.6907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.170815215300772,SH000300
2016-09-27,3214.87,3240.776,3214.441,3240.755,3220.283,5846055000.0,66651130361.0,0.002317,1.0,0.6357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.401044013612598,SH000300
2016-09-28,3243.647,3243.647,3227.996,3230.89,3240.754,4472749800.0,51996404752.0,0.001771,1.0,-0.3044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.62515389347287,SH000300
2016-09-29,3234.857,3257.767,3234.803,3244.387,3230.89,5545255600.0,62220302312.0,0.002196,1.0,0.4178,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.220457053774041,SH000300
2016-09-30,3240.177,3260.94,3239.036,3253.285,3244.387,4497802200.0,52655734553.0,0.001781,1.0,0.2742,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.706992040023458,SH000300
2016-10-10,3265.365,3294.641,3258.958,3293.869,3253.284,8051926000.0,89607989896.0,0.003189,1.0,1.2475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.128764707474957,SH000300
2016-10-11,3296.867,3308.004,3292.877,3306.557,3293.869,8771316300.0,88213421183.0,0.003474,1.0,0.3852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.057033421882187,SH000300
2016-10-12,3299.139,3302.561,3289.753,3300.01,3306.557,6866978100.0,72386912616.0,0.002719,1.0,-0.198,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.541305296430172,SH000300
2016-10-13,3299.156,3307.409,3292.397,3302.646,3300.009,8122419800.0,79923748596.0,0.003217,1.0,0.0799,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.839893844935224,SH000300
2016-10-14,3298.734,3306.686,3285.729,3305.848,3302.645,8231627100.0,81485597806.0,0.00326,1.0,0.097,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.899087606385862,SH000300
2016-10-17,3305.963,3309.01,3271.541,3277.879,3305.848,8611350900.0,88199418936.0,0.00341,1.0,-0.8461,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.242227957056075,SH000300
2016-10-18,3272.681,3321.333,3272.681,3321.333,3277.878,10286071400.0,104625044142.0,0.004073,1.0,1.3257,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.171526141846536,SH000300
2016-10-19,3323.304,3332.52,3309.831,3316.241,3321.332,10116772500.0,96354442199.0,0.004006,1.0,-0.1533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.524227435083668,SH000300
2016-10-20,3317.179,3324.903,3312.174,3318.604,3316.241,7923887100.0,82481095277.0,0.003138,1.0,0.0713,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.40917093291246,SH000300
2016-10-21,3315.716,3341.56,3309.179,3327.74,3318.604,10978517600.0,107114926126.0,0.004345,1.0,0.2753,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.756775006308684,SH000300
2016-10-24,3332.512,3382.826,3330.967,3367.578,3327.74,15301434500.0,150063007899.0,0.006056,1.0,1.1971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.807120234315287,SH000300
2016-10-25,3367.475,3373.914,3356.585,3367.455,3367.577,11119169300.0,110576512916.0,0.004401,1.0,-0.0036,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.944673916962484,SH000300
2016-10-26,3365.198,3367.831,3349.574,3354.8,3367.454,9802478600.0,104719318220.0,0.00388,1.0,-0.3758,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.682942803874115,SH000300
2016-10-27,3351.46,3352.354,3335.133,3345.695,3354.8,7762985100.0,85241012414.0,0.003072,1.0,-0.2714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.980442615302714,SH000300
2016-10-28,3347.144,3370.749,3337.289,3340.126,3345.695,9313330900.0,104797971448.0,0.003686,1.0,-0.1665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.25246945193368,SH000300
2016-10-31,3332.406,3340.469,3317.328,3336.278,3340.126,7135286300.0,80701820968.0,0.002824,1.0,-0.1152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.310242865517534,SH000300
2016-11-01,3338.71,3359.394,3334.457,3359.052,3336.277,7493819900.0,84717683750.0,0.002966,1.0,0.6826,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.305006642873817,SH000300
2016-11-02,3350.71,3356.397,3331.384,3333.352,3359.051,9119710400.0,100348995733.0,0.003609,1.0,-0.7651,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.003528766988039,SH000300
2016-11-03,3326.905,3379.989,3324.838,3365.085,3333.352,12622350400.0,137386468361.0,0.004996,1.0,0.952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.884380801296722,SH000300
2016-11-04,3362.206,3377.639,3348.426,3354.175,3365.085,10406965500.0,110813764577.0,0.004118,1.0,-0.3242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.648038044999765,SH000300
2016-11-07,3353.444,3362.742,3342.312,3356.592,3354.175,9987798800.0,94370876771.0,0.003953,1.0,0.072,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.44861612260351,SH000300
2016-11-08,3367.698,3383.917,3361.129,3371.118,3356.591,10314828200.0,105138256061.0,0.004082,1.0,0.4328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.192923626299466,SH000300
2016-11-09,3370.6,3373.096,3322.08,3353.055,3371.117,13911005900.0,145186921690.0,0.005505,1.0,-0.5358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.436838481248865,SH000300
2016-11-10,3374.906,3403.016,3374.906,3390.612,3353.054,13470553500.0,133277399553.0,0.005331,1.0,1.1201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.893980937977048,SH000300
2016-11-11,3387.948,3422.671,3382.893,3417.221,3390.611,19878149600.0,190647270040.0,0.007866,1.0,0.7848,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.590795616107044,SH000300
2016-11-14,3409.224,3452.616,3408.139,3430.248,3417.221,21324710500.0,208353308629.0,0.008439,1.0,0.3812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.770510536543977,SH000300
2016-11-15,3428.866,3434.922,3415.995,3429.87,3430.248,13456632000.0,135206770523.0,0.005324,1.0,-0.0111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.047593671507105,SH000300
2016-11-16,3432.434,3435.637,3419.243,3429.592,3429.869,12980851100.0,128944599173.0,0.005136,1.0,-0.0081,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.933447212332634,SH000300
2016-11-17,3423.465,3437.669,3412.877,3436.535,3429.592,12156173100.0,121576882948.0,0.00481,1.0,0.2024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.001246440625298,SH000300
2016-11-18,3437.49,3443.118,3413.27,3417.455,3436.535,11595120500.0,117345607612.0,0.004588,1.0,-0.5552,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.120257707714206,SH000300
2016-11-21,3412.652,3463.142,3412.08,3441.111,3417.455,14643452900.0,147542589349.0,0.005794,1.0,0.6922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.075669335406541,SH000300
2016-11-22,3443.22,3469.219,3443.22,3468.364,3441.11,16852344600.0,167250665827.0,0.006668,1.0,0.792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.924474593701342,SH000300
2016-11-23,3473.895,3492.956,3465.764,3474.729,3468.363,16238850400.0,171247116196.0,0.006425,1.0,0.1835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.545519662894364,SH000300
2016-11-24,3468.807,3508.165,3467.011,3488.74,3474.728,14574630100.0,165071453531.0,0.005767,1.0,0.4033,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.325944631075062,SH000300
2016-11-25,3490.04,3521.303,3463.948,3521.298,3488.74,15362150600.0,166832181108.0,0.006076,1.0,0.9332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.859949589870574,SH000300
2016-11-28,3538.675,3553.36,3528.32,3535.081,3521.298,20737548300.0,219859766828.0,0.008201,1.0,0.3914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.60201349009034,SH000300
2016-11-29,3525.901,3583.719,3521.379,3564.04,3535.08,23691835600.0,248322816339.0,0.00937,1.0,0.8192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.48136668393056,SH000300
2016-11-30,3557.636,3567.069,3527.023,3538.001,3564.04,17856017800.0,190681227631.0,0.007062,1.0,-0.7306,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.678821547265708,SH000300
2016-12-01,3543.956,3575.97,3543.245,3565.036,3538.001,18017076100.0,199637742998.0,0.007125,1.0,0.7641,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.080473984233214,SH000300
2016-12-02,3559.771,3562.55,3516.788,3528.955,3565.036,19635548000.0,203742147476.0,0.007766,1.0,-1.0121,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.37618850647815,SH000300
2016-12-05,3473.688,3496.884,3457.343,3469.407,3528.954,18085235500.0,190175061733.0,0.007149,1.0,-1.6874,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.515487162608416,SH000300
2016-12-06,3466.242,3477.59,3456.807,3459.153,3469.407,11552909000.0,125727753193.0,0.004567,1.0,-0.2956,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.882778804282108,SH000300
2016-12-07,3458.369,3475.747,3445.756,3475.747,3459.153,11434510300.0,115282194223.0,0.00452,1.0,0.4797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.081952895088126,SH000300
2016-12-08,3481.807,3484.34,3466.512,3470.143,3475.747,11738392200.0,119188508676.0,0.00464,1.0,-0.1613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.153733717978856,SH000300
2016-12-09,3464.873,3507.927,3461.761,3493.7,3470.142,15030330800.0,152674867707.0,0.005942,1.0,0.6789,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.157784930921148,SH000300
2016-12-12,3489.268,3495.802,3400.793,3409.179,3493.7,18746775100.0,199163540831.0,0.007411,1.0,-2.4192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.62388276216105,SH000300
2016-12-13,3394.207,3416.215,3370.596,3405.035,3409.179,12110509700.0,124454188749.0,0.004787,1.0,-0.1216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.276544243963572,SH000300
2016-12-14,3399.411,3412.28,3378.266,3378.945,3405.035,12400774400.0,126182669414.0,0.004902,1.0,-0.7662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.17538625765178,SH000300
2016-12-15,3363.86,3378.037,3327.143,3340.434,3378.945,11496066000.0,121507811540.0,0.004544,1.0,-1.1398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.569512347963208,SH000300
2016-12-16,3335.363,3356.292,3330.493,3346.031,3340.433,9077542200.0,98112206845.0,0.003588,1.0,0.1676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.808234727347234,SH000300
2016-12-19,3342.345,3344.858,3324.999,3328.983,3346.03,8164067800.0,86095693838.0,0.003212,1.0,-0.5095,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.545685796239958,SH000300
2016-12-20,3328.299,3329.102,3289.268,3309.064,3328.982,8756959200.0,88527345889.0,0.003445,1.0,-0.5983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.109370600813122,SH000300
2016-12-21,3313.745,3342.476,3313.745,3338.536,3309.064,10825499500.0,106205485213.0,0.004259,1.0,0.8906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.81067757778752,SH000300
2016-12-22,3335.122,3340.363,3322.719,3335.672,3338.536,9227724900.0,92564877570.0,0.003631,1.0,-0.0858,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.03117004170768,SH000300
2016-12-23,3333.401,3334.894,3300.884,3307.599,3335.672,9744471300.0,99575473231.0,0.003834,1.0,-0.8416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.218663503170253,SH000300
2016-12-26,3293.224,3322.421,3267.048,3322.401,3307.599,8979398200.0,95493219936.0,0.003533,1.0,0.4475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.634701547816423,SH000300
2016-12-27,3319.206,3330.232,3315.832,3316.385,3322.4,7548635900.0,79617133030.0,0.00297,1.0,-0.181,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.547221257551977,SH000300
2016-12-28,3315.753,3320.547,3293.174,3301.889,3316.385,6900043700.0,71759839566.0,0.002715,1.0,-0.4371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.399910882593396,SH000300
2016-12-29,3297.036,3312.113,3288.096,3297.765,3301.888,7008792300.0,75972960431.0,0.002754,1.0,-0.1249,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.839664977802238,SH000300
2016-12-30,3302.599,3313.55,3295.751,3310.081,3297.764,7174411600.0,76921368838.0,0.002819,1.0,0.3735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.721627518276202,SH000300
2017-01-03,3313.953,3345.263,3313.953,3342.227,3310.08,8656789600.0,87612765768.0,0.003399,1.0,0.9712,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.120699452831799,SH000300
2017-01-04,3340.558,3369.566,3338.153,3368.312,3342.227,9005082700.0,98014355468.0,0.003535,1.0,0.7804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.884337071996018,SH000300
2017-01-05,3368.34,3373.412,3361.462,3367.789,3368.311,8833635700.0,91189339582.0,0.003468,1.0,-0.0155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.322968104967245,SH000300
2017-01-06,3366.852,3368.871,3346.891,3347.667,3367.789,8745911400.0,91072256748.0,0.003433,1.0,-0.5975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.413123639464265,SH000300
